"Tajikistan, Mobile",9929,0.1750
"Tanzania",255,0.2289
"Tanzania, Dar es Salaam",25522,0.2276
"Tanzania, Mobile",25561; 25565; 25568; 2557; 25581; 25582,0.2632
"Tanzania, Zanzibar",25524,0.2263
"Thailand",66,0.0355
"Thailand, Bangkok",662,0.0355
"Thailand, Mobile",661; 6630; 664; 66451; 6650; 6651; 6652; 66549; 66561; 6657; 6658; 6659; 666; 6670; 6671; 6672; 66730; 66731; 66738; 66739; 66740; 66741; 66749; 66750; 66751; 66760; 66761; 66767; 66769; 66770; 66771; 6678; 6679; 668; 66804; 66805; 669,0.0342
"Togo",228,0.3947
"Togo, Mobile",2280; 2289,0.4434
"Tokelau",690,0.7000
"Tonga",676,0.4684
"Trinidad and Tobago",1868,0.0737
"Trinidad and Tobago, Mobile",186829; 18683; 18686; 18687; 186874,0.2118
"Trinidad and Tobago, Mobile",18684,0.2158
"Tunisia",216,0.4645
"Tunisia, Mobile",2162; 21640; 21641; 216411; 2165; 2169,0.4697
"Tunisia, Tunis",21671,0.4553
"Turkey",90,0.0526
"Turkey, Ankara",90312,0.0395
"Turkey, Cyprus, Northern",90392,0.0579
"Turkey, Istanbul",90212; 90216,0.0199
"Turkey, Mobile",905; 9050; 90505; 9051; 90512; 9052; 90522; 90527; 9053; 90530; 90531; 90532; 90533; 905330; 905331; 905332; 905333; 905334; 905335; 905336; 905337; 905338; 9053380; 9053381; 9053382; 9053383; 9053384; 9053385; 9053386; 9053387; 9053388; 9053389; 905339; 90534; 90535; 90536; 90537; 90538; 90539; 9054; 90540; 90541; 90542; 905420; 905421; 905422; 905423; 905424; 905425; 905426; 905427; 905428; 9054280; 9054281; 9054282; 9054283; 9054284; 9054285; 9054286; 9054287; 9054288; 9054289; 905429; 90543; 90544; 90545; 90546; 905460; 905461; 905462; 905463; 905464; 905465; 905466; 905467; 905468; 905468149228; 905468183352; 905468288294; 905468411389; 905468411657; 905468412761; 905468412776; 905468501769; 905469; 9054690; 9054691; 9054692; 9054693; 9054694; 9054695; 9054696; 9054697; 9054698; 9054699; 90547; 90548; 905488; 9054880; 9054881; 9054882; 9054883; 9054884; 9054885; 9054886; 9054887; 9054888; 9054889; 90549; 905492101048; 905492400459; 9055; 90551; 90552; 90553; 90554; 90555; 90556; 90559; 9056; 90562; 90564; 9057; 9058; 9059; 90592; 90594; 90596,0.1816
"Turkmenistan",993,0.1382
"Turkmenistan, Mobile",9936,0.1382
"Turks and Caicos Islands",1649,0.2158
"Turks and Caicos Islands, Mobile",164923; 1649231; 1649232; 164924; 1649241; 1649242; 1649244; 1649245; 1649249; 1649331; 1649332; 1649333; 1649341; 1649342; 1649343; 1649344; 1649345; 1649346; 1649431; 1649432; 164944; 1649441; 1649442; 1649724,0.2632
"Tuvalu",688,0.7000
"UK",44113; 44114; 44115; 44116; 44117; 44118; 441200; 441202; 441204; 441205; 441206; 441207; 441208; 441209; 44121; 441223; 441224; 441225; 441226; 441227; 441228; 441229; 441233; 441234; 441235; 441236; 441237; 441239; 441241; 441242; 441243; 441244; 441245; 441246; 441248; 441249; 441250; 441252; 441253; 441254; 441255; 441256; 441257; 441258; 441259; 441260; 441261; 441262; 441263; 441264; 441267; 441268; 441269; 441270; 441271; 441273; 441274; 441275; 441276; 441277; 441278; 441279; 441280; 441282; 441283; 441284; 441285; 441286; 441287; 441288; 441289; 441290; 441291; 441292; 441293; 441294; 441295; 441296; 441297; 441298; 441299; 441300; 441301; 441302; 441303; 441304; 441305; 441306; 441307; 441308; 441309; 44131; 441320; 441322; 441323; 441324; 441325; 441326; 441327; 441328; 441329; 441330; 441332; 441333; 441334; 441335; 441337; 441339; 441340; 441341; 441342; 441343; 441344; 441346; 441347; 441348; 441349; 441350; 441352; 441353; 441354; 441355; 441356; 441357; 441358; 441359; 441360; 441361; 441362; 441363; 441364; 441366; 441367; 441368; 441369; 441371; 441372; 441373; 441375; 441376; 441377; 441379; 441380; 441381; 441382; 441383; 441384; 441386; 441387; 441388; 441389; 441392; 441394; 441395; 441397; 441398; 441400; 441403; 441404; 441405; 441406; 441407; 441408; 441409; 44141; 441411; 441420; 441422; 441423; 441424; 441425; 441427; 441428; 441429; 441430; 441431; 441432; 441433; 441434; 441435; 441436; 441437; 441438; 441439; 441440; 441442; 441443; 441444; 441445; 441446; 441449; 441450; 441451; 441452; 441453; 441454; 441455; 441456; 441457; 441458; 441460; 441461; 441462; 441463; 441464; 441465; 441466; 441467; 441469; 441470; 441471; 441472; 441473; 441474; 441475; 441476; 441477; 441478; 441479; 441480; 441481; 441482; 441483; 441484; 441485; 441487; 441488; 441489; 441490; 441491; 441492; 441493; 441494; 441495; 441496; 441497; 441499; 441501; 441502; 441503; 441505; 441506; 441507; 441508; 441509; 44151; 441520; 441522; 441524; 441525; 441526; 441527; 441528; 441529; 441530; 441531; 441534; 441535; 441536; 441538; 441539; 441540; 441542; 441543; 441544; 441545; 441546; 441547; 441548; 441549; 441550; 441553; 441554; 441555; 441556; 441557; 441558; 441559; 441560; 441561; 441562; 441563; 441564; 441565; 441566; 441567; 441568; 441569; 441570; 441571; 441572; 441573; 441575; 441576; 441577; 441578; 441579; 441580; 441581; 441582; 441583; 441584; 441586; 441588; 441590; 441591; 441592; 441593; 441594; 441595; 441597; 441598; 441599; 441600; 441603; 441604; 441606; 441608; 441609; 44161; 441611; 441620; 441621; 441622; 441623; 441624; 441625; 441626; 441628; 441629; 441630; 441631; 441633; 441634; 441635; 441636; 441637; 441638; 441639; 441641; 441642; 441643; 441644; 441646; 441647; 441650; 441651; 441652; 441653; 441654; 441655; 441656; 441659; 441661; 441663; 441664; 441665; 441666; 441667; 441668; 441669; 441670; 441671; 441672; 441673; 441674; 441675; 441676; 441677; 441678; 441680; 441681; 441683; 441684; 441685; 441686; 441687; 441688; 441689; 441690; 441691; 441692; 441694; 441695; 441697; 441698; 441700; 441702; 441704; 441706; 441707; 441708; 441709; 441720; 441721; 441722; 441723; 441724; 441725; 441726; 441727; 441728; 441729; 441730; 441732; 441733; 441736; 441737; 441738; 441740; 441743; 441744; 441745; 441746; 441747; 441748; 441749; 441750; 441751; 441752; 441753; 441754; 441756; 441757; 441758; 441759; 441760; 441761; 441763; 441764; 441765; 441766; 441767; 441768; 441769; 441770; 441771; 441772; 441773; 441775; 441776; 441777; 441778; 441779; 441780; 441782; 441784; 441785; 441786; 441787; 441788; 441789; 441790; 441792; 441793; 441794; 441795; 441796; 441797; 441798; 441799; 441803; 441805; 441806; 441807; 441808; 441809; 441821; 441822; 441823; 441824; 441825; 441827; 441828; 441829; 441830; 441832; 441833; 441834; 441835; 441837; 441838; 441840; 441841; 441842; 441843; 441844; 441845; 441847; 441848; 441851; 441852; 441854; 441855; 441856; 441857; 441858; 441859; 441862; 441863; 441864; 441865; 441866; 441869; 441870; 441871; 441872; 441873; 441874; 441875; 441876; 441877; 441878; 441879; 441880; 441882; 441883; 441884; 441885; 441886; 441887; 441888; 441889; 441890; 441892; 441895; 441896; 441899; 441900; 441902; 441903; 441904; 441905; 441908; 441909; 44191; 441920; 441922; 441923; 441924; 441925; 441926; 441928; 441929; 441931; 441932; 441933; 441934; 441935; 441937; 441938; 441939; 441942; 441943; 441944; 441945; 441946; 441947; 441948; 441949; 441950; 441951; 441952; 441953; 441954; 441955; 441957; 441959; 441960; 441962; 441963; 441964; 441967; 441968; 441969; 441970; 441971; 441972; 441974; 441975; 441977; 441978; 441980; 441981; 441982; 441983; 441984; 441985; 441986; 441987; 441988; 441989; 441992; 441993; 441994; 441995; 441997; 4420; 442310; 442311; 442380; 442381; 442392; 442393; 442410; 442476; 442477; 442810; 442820; 442821; 442825; 442827; 442828; 442829; 442830; 442837; 442838; 442840; 442841; 442842; 442843; 442844; 442866; 442867; 442868; 442870; 442871; 442877; 442879; 442880; 442881; 442882; 442885; 442886; 442887; 442889; 442890; 442891; 442892; 442893; 442894; 442895; 442897; 442920; 442921,0.0132
"UK  Mobile Lyca",447424,0.2868
"UK 03 UK wide",443,0.0143
"UK 3 Mobile",447400; 447401; 447402; 447403; 447411; 447412; 447413; 447414; 447426; 447427; 447428; 447429; 447447; 447449; 447450; 447453; 447454; 447455; 447456; 447533; 447575; 447576; 447577; 447578; 447588; 447723; 447727; 447728; 447735; 447737; 447782; 447828; 447830; 447832; 447838; 447846; 447848; 447853; 447859; 447861; 447862; 447863; 447865; 447868; 447869; 447877; 447878; 447882; 447883; 447886; 447888; 447897; 447898; 447915; 447916; 447988,0.1053
"UK BT Fusion Mobile",447418; 4474416; 447777,0.1864
"UK C&W Guernsey Mobile",4476242; 4477003; 4477007; 4477008; 447781; 4478391; 4478392; 4478397; 4478398,0.3509
"UK C&W Jersey Mobile",4475090; 4475091; 4475092; 4475093; 4475094; 4475095; 4475096; 4475097; 4477977; 4477978; 4477979; 4478297; 4478298; 4478299; 4479111; 4479117; 447937,0.2263
"UK Freephone",44500; 44800; 44800112; 44808,0.0132
"UK Inquam/Dolphin Mobile",4475204; 447744; 4477552; 4477553; 4477554; 4477555,0.2658
"UK Mobile band A",4474418; 447448; 4474518; 4474519; 4474570; 4475373; 4478224; 4478226; 4478930; 4478938,0.1053
"UK Mobile band B",447404; 447405; 4474067; 4474173; 4474174; 4474175; 447438; 4474400; 4474401; 4474402; 4474403; 4474404; 4474405; 4474406; 4474407; 4474408; 447466; 4475208; 4475209; 4475891,0.2184
"UK Mobile band C",4474064; 4474066; 4474068; 4474172; 4474176; 4474177; 4474179; 4474414; 4475597; 4479788,0.3290
"UK NGN Local",44845,0.0803
"UK NGN National",44870,0.0197
"UK O2 Mobile",447430; 447431; 447510; 447511; 447512; 447513; 447514; 447515; 447516; 447517; 447518; 447519; 447521; 447522; 447523; 447525; 447526; 447540; 447541; 447542; 447543; 447544; 447545; 447546; 447547; 447548; 447549; 447560; 447561; 447562; 447563; 447564; 447565; 447566; 447567; 447568; 447569; 447590; 447591; 447592; 447593; 447594; 447595; 447596; 447597; 447598; 447599; 447701; 447702; 447703; 447704; 447705; 447706; 447707; 447708; 447709; 447710; 447711; 447712; 447713; 447714; 447715; 447716; 447718; 447719; 447724; 447725; 447729; 447730; 447731; 447732; 447734; 447736; 447738; 447739; 447740; 447742; 447743; 447745; 447746; 447749; 447750; 447751; 447752; 447753; 447754; 447756; 447759; 447761; 447762; 447763; 447764; 447783; 447784; 447793; 447801; 447802; 447803; 447808; 447809; 447819; 447820; 447821; 447834; 447835; 447840; 447841; 447842; 447843; 447844; 447845; 447849; 447850; 447851; 447856; 447857; 447858; 447860; 4478640; 4478641; 4478642; 4478643; 4478645; 4478646; 4478647; 4478648; 4478649; 447871; 4478720; 4478721; 4478723; 4478724; 4478725; 4478726; 4478728; 4478729; 4478731; 4478732; 4478733; 4478734; 4478735; 4478736; 4478737; 4478738; 4478739; 4478740; 4478741; 4478742; 4478743; 4478746; 4478747; 4478748; 4478749; 447885; 4478923; 4478924; 4478926; 4478927; 4478928; 4478929; 447894; 447895; 447902; 447907; 447912; 447921; 447922; 447923; 447925; 447926; 447927; 447928; 447933; 447934; 447935; 447936; 447938; 447955; 447999,0.1042
"UK O2 Mobile",447720,0.0697
"UK O2 Mobile",447889,0.0526
"UK O2/Manx Mobile",447624; 4479240; 4479241; 4479242; 4479243; 4479244; 4479247; 4479248,0.2737
"UK Orange Mobile",447409; 447410; 447416; 447419; 447420; 447421; 447422; 447527; 447528; 447529; 447530; 447531; 4475320; 4475321; 4475322; 4475323; 4475324; 447536; 447556; 447579; 447580; 447581; 447582; 447583; 447772; 447773; 447779; 447790; 447791; 447792; 447794; 447800; 447805; 447807; 447811; 447812; 447813; 447814; 447815; 447816; 447817; 447837; 447854; 447855; 447866; 447870; 447875; 447890; 447891; 447896; 447929; 447964; 447965; 447966; 447967; 447968; 447969; 447970; 447971; 447972; 447973; 447974; 447975; 447976; 447977; 447980; 447989,0.1053
"UK Other Higher Rate Mobile",4474060; 4474061; 4474062; 4474063; 4475202; 4475203; 4475206; 4475207; 4475372; 4475377; 4475590; 4475598; 4475599; 4475890; 4475892; 4475893; 4475894; 4475895; 4475896; 4475897; 447605; 447606; 4477001; 4478220; 4478221; 4478222; 4478223; 4478225; 4478227; 4478228; 4478229; 4478644; 4478722; 4478727; 4478730; 4478744; 4478745; 4478920; 4478921; 4478922; 4478925; 4478931; 4478933; 4478939; 4479112; 4479118; 4479245; 4479246; 4479780; 4479781; 4479782; 4479783; 4479784; 4479785; 4479786; 4479787; 4479789,0.2741
"UK Paging",447600; 4476232; 4476593; 4476596; 4476599; 447699,0.0132
"UK Personal f",44701515,0.4057
"UK Personal j",44701512,0.4605
"UK T-Mobile Mobile",447415; 447432; 447433; 447434; 447504; 447505; 447506; 447507; 447508; 447534; 447535; 447538; 447539; 447550; 447572; 447573; 447574; 447722; 447726; 447757; 447758; 447804; 447806; 447847; 447852; 447903; 447904; 447905; 447906; 447908; 447910; 447913; 447914; 447930; 447931; 447932; 447939; 447940; 447941; 447942; 447943; 447944; 447945; 447946; 447947; 447948; 447949; 447950; 447951; 447952; 447953; 447954; 447956; 447957; 447958; 447959; 447960; 447961; 447962; 447963; 447981; 447982; 447983; 447984; 447985; 447986; 447987,0.1053
"UK Vodafone Mobile",447407; 447408; 447423; 447425; 447435; 447436; 447437; 4474413; 447442; 447443; 447444; 447500; 447501; 447502; 447503; 447551; 447552; 447553; 447554; 447555; 447557; 447570; 447584; 447585; 447586; 447587; 447717; 447721; 447733; 447741; 447747; 447748; 447760; 447765; 447766; 447767; 447768; 447769; 447770; 447771; 447774; 447775; 447776; 447778; 447780; 447785; 447786; 447787; 447788; 447789; 447795; 447796; 447798; 447799; 447810; 447818; 447823; 447824; 447825; 447826; 447827; 447831; 447833; 447836; 447867; 447876; 447879; 447880; 447881; 447884; 447887; 447899; 447900; 447901; 447909; 447917; 447918; 447919; 447920; 447979; 447990,0.2184
"UK Wire9 fm6 Mobile",4477000,0.2184
"UK d Personal",447000; 447001; 4470036; 4470055; 4470058; 4470085; 447009; 4470124; 4470126; 4470162; 447020; 44702105; 44702106; 447021070; 447021071; 447021072; 447021073; 447021074; 4470245; 4470259; 4470288; 4470289; 44702905; 4470307; 4470311; 4470329; 4470342; 4470393; 4470394; 4470396; 4470444; 4470470; 44705683; 44705722; 4470596; 4470613; 4470640; 4470664; 4470697; 4470704; 4470732; 4470739; 4470752; 4470755; 4470756; 4470765; 4470772; 44707927; 4470796; 4470809; 4470829; 4470853; 44708566; 44708580; 4470891; 4470898; 4470990,0.2237
"UK f Personal",4470164; 44702140; 44702141; 447021420; 447021421; 447021422; 447021423; 447021424; 4470221; 4470253; 44702901; 4470314; 4470316; 4470332; 4470374; 4470375; 4470390; 4470392; 4470398; 4470466; 4470469; 4470494; 4470520; 44705603; 44705686; 44705724; 44705815; 4470616; 4470618; 4470644; 4470754; 4470762; 4470763; 4470819; 4470822; 4470831; 4470992,0.2737
"UK f Personal",4470733,0.3882
"UK f Personal",447509,0.2763
"UK ff28 Special",44871213; 44871348; 44871414; 44871451; 44871620; 44871621; 44871622; 44871623; 44871624; 44871625; 44871626; 44871628; 44871629; 44871690; 44871691; 44871692; 44871693; 44871695; 44871696; 44871697; 44871698; 44871699; 44871820; 44871821; 44871822; 44871823; 44871825; 44871826; 44871827; 44871828; 44872014; 44872018; 44872047; 44872109; 44872141; 44872223; 44872230; 44872251; 44872254; 44872284; 44872303; 44872323; 44872338; 44872382; 44872401,0.0132
"UK ff9 Paging",4470649; 4470820; 4476231; 4476234; 4476237; 4476542; 4476543; 4476545; 4476546; 4476600; 4476601; 4476602; 4476603; 4476604; 4476605; 4476630; 4476637; 4476661; 4476662; 4476663; 4476664; 4476665; 4476667; 4476668,0.0132
"UK fm5 Mobile",4475200; 4475594,0.1590
"UK g10 Special",44843010; 44843018; 44843038; 44843102; 44843114; 44843118; 44843146; 44843164; 44843201; 44843217; 44843241; 44843248; 44843250; 44843251; 44843252; 44843272; 44843279; 44843287; 44843311; 44843312; 44843324; 44843325; 44843326; 44843399; 44843423; 44843436; 44843457; 44844231; 44844232; 44844233; 44844234; 44844235; 44844237; 44844238; 44844239; 44844280; 44844281; 44844282; 44844285; 44844287; 44844288; 44844294; 44844305; 44844326; 44844345; 44844346; 44844360; 44844370; 44844386; 44844388; 44844430; 44844431; 44844432; 44844434; 44844435; 44844436; 44844437; 44844438; 44844439; 44844590; 44844591; 44844592; 44844593; 44844594; 44844595; 44844597; 44844598; 44844599; 44844620; 44844622; 44844623; 44844624; 44844626; 44844628; 44844629; 44844637; 44844673; 44844827; 44844890; 44844891; 44844892; 44844893; 44844894; 44844895; 44844896; 44844897; 44844898; 44844907; 44844910; 44844911; 44844912; 44844914; 44844915; 44844916; 44844917; 44844918; 44844919; 44844930; 44844931; 44844933; 44844934; 44844935; 44844936; 44844937; 44844939; 44844958; 4484498,0.0803
"UK g11 Special",44843003; 44843011; 44843026; 44843103; 44843115; 44843119; 44843139; 44843148; 44843166; 44843203; 44843207; 44843213; 44843244; 44843247; 44843256; 44843274; 44843281; 44843282; 44843283; 44843284; 44843288; 44843310; 44843313; 44843314; 44843315; 44843321; 44843322; 44843323; 44843360; 44843363; 44843364; 44843388; 44843421; 44843429; 44843439; 44843458; 44843463; 44843469; 44843470; 44843471; 44843472; 44843473; 44843474; 44844215; 44844250; 44844251; 44844252; 44844253; 44844254; 44844255; 44844256; 44844257; 44844258; 44844259; 44844310; 44844311; 44844312; 44844314; 44844315; 44844318; 44844319; 44844327; 44844355; 44844366; 44844374; 44844387; 44844390; 44844391; 44844392; 44844393; 44844394; 44844395; 44844396; 44844399; 44844420; 44844421; 44844423; 44844424; 44844425; 44844426; 44844427; 44844428; 44844429; 44844480; 44844539; 44844630; 44844633; 44844634; 44844635; 44844636; 44844638; 44844639; 44844700; 44844701; 44844702; 44844704; 44844705; 44844706; 44844707; 44844708; 44844709; 44844717; 44844731; 44844732; 44844733; 44844734; 44844735; 44844736; 44844738; 44844739; 44844787; 44844853; 44844857; 44844900; 44844901; 44844902; 44844903; 44844904; 44844905; 44844906; 44844908; 44844909; 44844921; 44844922; 44844923; 44844925; 44844926; 44844927; 44844928; 44844929; 44844941; 44844943; 44844944; 44844945; 44844946; 44844949; 44844956; 44844957; 44844968,0.1145
"UK g12 Special",44843034; 44844695; 44871290; 44871291; 44871292; 44871293; 44871294; 44871295; 44871296; 44871297; 44871299; 44871382; 44871391; 44871392; 44871394; 44871395; 44871396; 44871397; 44871399; 44871464; 44871510; 44871511; 44871512; 44871514; 44871515; 44871516; 44871517; 44871518; 44871519; 44871531; 44871532; 44871533; 44871534; 44871536; 44871537; 44871538; 44871539; 44871600; 44871601; 44871602; 44871603; 44871604; 44871605; 44871606; 44871607; 44871640; 44871641; 44871642; 44871644; 44871646; 44871647; 44871649; 44871686; 44871740; 44871741; 44871742; 44871744; 44871745; 44871746; 44871747; 44871749; 44871751; 44871752; 44871753; 44871754; 44871755; 44871756; 44871757; 44871759; 44871830; 44871831; 44871832; 44871833; 44871834; 44871835; 44871836; 44871837; 44871838; 44871839; 44872025; 44872037; 44872046; 44872086; 44872099; 44872101; 44872103; 44872116; 44872136; 44872161; 44872168; 44872176; 44872180; 44872201; 44872218; 44872227; 44872249; 44872257; 44872279; 44872296; 44872306; 44872333; 44872346; 44872357; 44872406,0.1382
"UK g13 Special",44871370; 44871371; 44871372; 44871373; 44871374; 44871375; 44871376; 44871377; 44871379; 44871410; 44871411; 44871412; 44871413; 44871415; 44871416; 44871417; 44871418; 44871450; 44871453; 44871455; 44871456; 44871457; 44871458; 44871459; 44871481; 44871483; 44871484; 44871485; 44871487; 44871488; 44871489; 44871616; 44871634; 44871670; 44871671; 44871672; 44871673; 44871674; 44871675; 44871677; 44871678; 44871679; 44871770; 44871771; 44871772; 44871773; 44871775; 44871776; 44871777; 44871778; 44871779; 44871785; 44871790; 44871792; 44871793; 44871794; 44871795; 44871796; 44871798; 44871799; 44871800; 44871801; 44871802; 44871803; 44871805; 44871806; 44871807; 44871808; 44871809; 44871907; 44871920; 44871921; 44871922; 44871923; 44871924; 44871926; 44871927; 44871928; 44871929; 44872009; 44872027; 44872039; 44872040; 44872083; 44872117; 44872135; 44872164; 44872167; 44872177; 44872182; 44872203; 44872217; 44872226; 44872248; 44872253; 44872280; 44872301; 44872307; 44872334; 44872347; 44872351; 44872356; 44872376; 44872407,0.1592
"UK g14 Special",44871241; 44871262; 44871381; 44871383; 44871384; 44871385; 44871386; 44871387; 44871388; 44871389; 44871400; 44871402; 44871404; 44871405; 44871406; 44871407; 44871408; 44871409; 44871454; 44871490; 44871491; 44871493; 44871494; 44871495; 44871496; 44871497; 44871499; 44871551; 44871552; 44871553; 44871554; 44871555; 44871556; 44871557; 44871558; 44871609; 44871610; 44871611; 44871612; 44871613; 44871614; 44871615; 44871618; 44871630; 44871631; 44871632; 44871633; 44871635; 44871636; 44871637; 44871638; 44871639; 44871676; 44871737; 44871760; 44871762; 44871763; 44871765; 44871766; 44871767; 44871768; 44871769; 44871788; 44871851; 44871853; 44871854; 44871856; 44871858; 44871859; 44871860; 44871861; 44871862; 44871863; 44871864; 44871865; 44871866; 44871867; 44871868; 44871880; 44871881; 44871882; 44871883; 44871884; 44871885; 44871886; 44871888; 44871889; 44871948; 44871949; 44872031; 44872035; 44872045; 44872076; 44872078; 44872081; 44872118; 44872132; 44872146; 44872149; 44872165; 44872178; 44872185; 44872205; 44872215; 44872225; 44872247; 44872256; 44872282; 44872302; 44872308; 44872336; 44872348; 44872353; 44872354; 44872358; 44872408,0.2053
"UK g15 Special",44871300; 44871301; 44871302; 44871303; 44871304; 44871305; 44871306; 44871307; 44871309; 44871330; 44871331; 44871332; 44871333; 44871334; 44871335; 44871336; 44871338; 44871339; 44871340; 44871341; 44871342; 44871343; 44871344; 44871345; 44871347; 44871349; 44871350; 44871351; 44871352; 44871353; 44871356; 44871357; 44871359; 44871360; 44871361; 44871362; 44871363; 44871364; 44871365; 44871366; 44871367; 44871368; 44871393; 44871460; 44871461; 44871462; 44871463; 44871466; 44871467; 44871468; 44871469; 44871544; 44871650; 44871652; 44871653; 44871654; 44871655; 44871657; 44871658; 44871659; 44871810; 44871811; 44871813; 44871814; 44871815; 44871816; 44871817; 44871819; 44871897; 44871930; 44871931; 44871932; 44871933; 44871935; 44871936; 44871937; 44871938; 44871939; 44872016; 44872022; 44872023; 44872029; 44872041; 44872077; 44872079; 44872119; 44872131; 44872143; 44872147; 44872166; 44872169; 44872179; 44872186; 44872196; 44872207; 44872213; 44872214; 44872246; 44872259; 44872283; 44872304; 44872309; 44872322; 44872337; 44872341; 44872349; 44872360; 44872368; 44872409; 44872423,0.1908
"UK g17 Special",44843145; 44843163; 44843200; 44843259; 44843271; 44843405; 44843417; 44844296; 44844342; 44844383; 44844520; 44844522; 44844523; 44844526; 44844527; 44844528; 44844529; 44844843; 44844960; 44844962; 44844965; 44844966; 44844967; 44844969,0.0767
"UK g19 Special",44843147; 44843165; 44843202; 44843240; 44843261; 44843269; 44843407; 44843424; 44843435; 44844298; 44844389; 44844676; 44844678; 44844679; 44844710; 44844711; 44844712; 44844713; 44844715; 44844716; 44844718; 44844719; 44844851,0.0790
"UK g2 Special",44843422; 448440970; 44870092; 44870093; 44870094; 44870099; 44870185; 44870188,0.0548
"UK g20 Special",44843004; 44843149; 44843167; 44843204; 44843242; 44843262; 44843273; 44843408; 44843437; 44844210; 44844212; 44844213; 44844214; 44844230; 44844286; 44844781; 44844782; 44844784; 44844785; 44844786; 44844788; 44844789; 44844872; 44844953,0.1097
"UK g21 LIECS",4455114; 44551650; 44551651; 44551655; 44551656; 44551660; 44551661; 44551664; 44551665; 44551666; 44551667; 44555540; 4456,0.0175
"UK g22 Special",44843014; 44843045; 44843136; 44843156; 44843193; 44843234; 44843249; 44843263; 44843375; 44843409; 44843419; 44843430; 44843443; 44844200; 44844201; 44844203; 44844205; 44844206; 44844670,0.0219
"UK g25 Special",44871217; 44871430; 44871829; 44871951; 44871952; 44871953; 44871954; 44871955; 44871956; 44871957; 44871959; 44872001; 44872008; 44872017; 44872020; 44872021; 44872030; 44872048; 44872104; 44872107; 44872140; 44872194; 44872222; 44872292; 44872293; 44872300; 44872316; 44872321; 44872324; 44872366; 44872372; 44872381; 44900398,0.1974
"UK g6 Special",44843000; 44843005; 44843006; 44843012; 44843022; 44843033; 44843036; 44843043; 4484305; 4484306; 4484307; 4484308; 4484309; 44843104; 44843116; 44843138; 44843150; 44843155; 44843170; 44843176; 44843178; 44843190; 44843208; 44843209; 44843211; 44843216; 44843218; 44843221; 44843222; 44843224; 44843225; 44843227; 44843232; 44843238; 44843277; 44843289; 44843290; 44843299; 44843307; 44843308; 44843309; 44843316; 44843317; 44843318; 44843319; 44843320; 44843330; 44843336; 44843352; 44843354; 44843356; 44843357; 44843362; 44843365; 44843373; 44843374; 44843377; 44843378; 44843380; 44843381; 44843382; 44843383; 44843393; 44843404; 44843420; 44843453; 44843455; 44843459; 44843490; 44843493; 44843525; 448440538; 448440928; 44844202; 44844204; 44844209; 44844211; 44844218; 44844222; 44844241; 44844243; 44844244; 44844245; 44844246; 44844247; 44844248; 44844249; 44844277; 44844307; 44844308; 44844309; 44844322; 44844324; 44844330; 44844332; 44844333; 44844334; 44844335; 44844338; 44844343; 44844344; 44844351; 44844353; 44844357; 44844369; 44844371; 44844372; 44844375; 44844378; 44844382; 44844410; 44844411; 44844412; 44844413; 44844414; 44844415; 44844417; 44844418; 44844419; 44844440; 44844441; 44844443; 44844445; 44844446; 44844447; 44844448; 44844450; 44844451; 44844452; 44844453; 44844454; 44844456; 44844459; 44844470; 44844471; 44844472; 44844473; 44844474; 44844475; 44844476; 44844477; 44844478; 44844479; 44844481; 44844482; 44844484; 44844485; 44844487; 44844488; 44844489; 44844490; 44844491; 44844492; 44844493; 44844494; 44844495; 44844496; 44844497; 44844499; 44844500; 44844501; 44844502; 44844504; 44844505; 44844506; 44844507; 44844509; 44844533; 44844536; 44844540; 44844541; 44844542; 44844543; 44844544; 44844545; 44844546; 44844547; 44844548; 44844549; 44844550; 44844551; 44844552; 44844553; 44844554; 44844555; 44844556; 44844557; 44844558; 44844559; 44844560; 44844561; 44844562; 44844563; 44844564; 44844565; 44844566; 44844567; 44844568; 44844569; 44844570; 44844571; 44844573; 44844574; 44844576; 44844578; 44844579; 4484458; 44844604; 44844625; 44844656; 44844659; 44844660; 44844662; 44844664; 44844665; 44844667; 44844668; 44844669; 44844691; 44844692; 44844740; 44844745; 44844767; 44844770; 44844772; 44844773; 44844777; 44844778; 44844779; 44844780; 44844801; 44844802; 44844803; 44844804; 44844805; 44844806; 44844807; 44844808; 44844809; 44844810; 44844811; 44844812; 44844813; 44844814; 44844815; 44844816; 44844817; 44844818; 44844819; 44844820; 44844821; 44844823; 44844824; 44844825; 44844826; 44844828; 44844840; 44844841; 44844842; 44844844; 44844845; 44844846; 44844847; 44844848; 44844850; 44844854; 44844855; 44844856; 44844858; 44844870; 44844871; 44844873; 44844874; 44844875; 44844876; 44844877; 44844878; 44844879; 44844880; 44844881; 44844882; 44844884; 44844885; 44844887; 44844888; 44844889; 44844899; 44844940; 44844947; 44844963; 44844964; 44844990; 44844991; 44844992; 44844994; 44844995; 44844997; 44844998; 44844999; 44871248; 44871355; 44871540; 44871541; 44871542; 44871545; 44871546; 44871547; 44871548; 44871549; 44871580; 44871581; 44871583; 44871584; 44871585; 44871587; 44871588; 44871589; 44871617; 44871840; 44871841; 44871842; 44871843; 44871844; 44871845; 44871848; 44872028; 44872084; 44872088; 44872105; 44872137; 44872190; 44872219; 44872228; 44872297; 44872359; 44872405,0.1316
"UK g6 Special",44844774,0.1237
"UK g6 Special",44844800; 44844822,0.1224
"UK g6 VOIP",4455110; 44555508; 4455883,0.1184
